date_time, camera_state, computer_state, rx_state, tx_state
2020-10-26 22:1:46.952811729, OFF, OFF, RX, OFF
2020-10-26 22:1:46.999811729, OFF, OFF, OFF, OFF
2020-10-26 22:1:48.823811731, IMAGING, OFF, OFF, OFF
2020-10-26 22:1:48.855811731, READOUT, OFF, OFF, OFF
2020-10-26 22:1:49.694811732, OFF, WORK, OFF, OFF
2020-10-26 22:1:50.578811733, OFF, OFF, OFF, OFF
2020-10-26 22:1:50.693811733, IMAGING, OFF, OFF, OFF
2020-10-26 22:1:50.694811733, OFF, OFF, OFF, OFF
2020-10-26 22:1:52.563811735, IMAGING, OFF, OFF, OFF
2020-10-26 22:1:52.564811735, OFF, OFF, OFF, OFF
2020-10-26 22:1:54.475811737, IMAGING, OFF, OFF, OFF
2020-10-26 22:1:54.476811737, OFF, OFF, OFF, OFF
2020-10-26 22:1:56.345811739, IMAGING, OFF, OFF, OFF
2020-10-26 22:1:56.346811739, OFF, OFF, OFF, OFF
2020-10-26 22:1:58.215811741, IMAGING, OFF, OFF, OFF
2020-10-26 22:1:58.367811741, READOUT, OFF, OFF, OFF
2020-10-26 22:1:58.998811741, OFF, OFF, OFF, OFF
2020-10-26 22:2:1.811743, IMAGING, OFF, OFF, OFF
2020-10-26 22:2:1.1811743, OFF, OFF, OFF, OFF
2020-10-26 22:2:2.870811744, IMAGING, OFF, OFF, OFF
2020-10-26 22:2:2.932811744, READOUT, OFF, OFF, OFF
2020-10-26 22:2:3.140811745, READOUT, WORK, OFF, OFF
2020-10-26 22:2:3.662811745, OFF, OFF, OFF, OFF
2020-10-26 22:2:4.740811746, IMAGING, OFF, OFF, OFF
2020-10-26 22:2:4.741811746, OFF, OFF, OFF, OFF
2020-10-26 22:2:6.610811748, IMAGING, OFF, OFF, OFF
2020-10-26 22:2:6.671811748, READOUT, OFF, OFF, OFF
2020-10-26 22:2:6.988811748, READOUT, WORK, OFF, OFF
2020-10-26 22:2:7.469811749, OFF, OFF, OFF, OFF
2020-10-26 22:2:8.480811750, IMAGING, OFF, OFF, OFF
2020-10-26 22:2:8.481811750, OFF, OFF, OFF, OFF
2020-10-26 22:2:10.350811752, IMAGING, OFF, OFF, OFF
2020-10-26 22:2:10.412811752, READOUT, OFF, OFF, OFF
2020-10-26 22:2:10.770811752, READOUT, WORK, OFF, OFF
2020-10-26 22:2:11.221811753, OFF, OFF, OFF, OFF
2020-10-26 22:2:12.220811754, IMAGING, OFF, OFF, OFF
2020-10-26 22:2:12.221811754, OFF, OFF, OFF, OFF
2020-10-26 22:2:14.90811756, IMAGING, OFF, OFF, OFF
