date_time, camera_state, computer_state, rx_state, tx_state
2020-10-26 22:33:41.720635419, IMAGING, OFF, OFF, OFF
2020-10-26 22:33:41.752635419, READOUT, OFF, OFF, OFF
2020-10-26 22:33:42.591635420, OFF, OFF, OFF, OFF
2020-10-26 22:33:43.606635421, IMAGING, OFF, OFF, OFF
2020-10-26 22:33:43.637635421, READOUT, OFF, OFF, OFF
2020-10-26 22:33:44.476635422, OFF, OFF, OFF, OFF
2020-10-26 22:33:45.492635423, IMAGING, OFF, OFF, OFF
2020-10-26 22:33:45.523635423, READOUT, OFF, OFF, OFF
2020-10-26 22:33:46.362635424, OFF, OFF, OFF, OFF
2020-10-26 22:33:47.418635425, IMAGING, OFF, OFF, OFF
2020-10-26 22:33:47.450635425, READOUT, OFF, OFF, OFF
2020-10-26 22:33:48.289635426, OFF, OFF, OFF, OFF
2020-10-26 22:33:49.305635427, IMAGING, OFF, OFF, OFF
2020-10-26 22:33:49.336635427, READOUT, OFF, OFF, OFF
2020-10-26 22:33:50.175635428, OFF, OFF, OFF, OFF
2020-10-26 22:33:51.192635429, IMAGING, OFF, OFF, OFF
2020-10-26 22:33:51.223635429, READOUT, OFF, OFF, OFF
2020-10-26 22:33:52.62635430, OFF, OFF, OFF, OFF
2020-10-26 22:33:53.79635431, IMAGING, OFF, OFF, OFF
2020-10-26 22:33:53.110635431, READOUT, OFF, OFF, OFF
2020-10-26 22:33:53.949635431, OFF, OFF, OFF, OFF
2020-10-26 22:33:54.966635432, IMAGING, OFF, OFF, OFF
2020-10-26 22:33:54.998635432, READOUT, OFF, OFF, OFF
2020-10-26 22:33:55.836635433, OFF, OFF, OFF, OFF
2020-10-26 22:33:56.853635434, IMAGING, OFF, OFF, OFF
2020-10-26 22:33:56.884635434, READOUT, OFF, OFF, OFF
2020-10-26 22:33:57.723635435, OFF, OFF, OFF, OFF
2020-10-26 22:33:58.740635436, IMAGING, OFF, OFF, OFF
2020-10-26 22:33:58.771635436, READOUT, OFF, OFF, OFF
2020-10-26 22:33:59.610635437, OFF, OFF, OFF, OFF
2020-10-26 22:34:1.635438, IMAGING, OFF, OFF, OFF
2020-10-26 22:34:1.31635438, READOUT, OFF, OFF, OFF
2020-10-26 22:34:1.870635438, OFF, OFF, OFF, OFF
2020-10-26 22:34:2.888635439, IMAGING, OFF, OFF, OFF
2020-10-26 22:34:2.920635439, READOUT, OFF, OFF, OFF
2020-10-26 22:34:3.759635440, OFF, OFF, OFF, OFF
2020-10-26 22:34:4.776635441, IMAGING, OFF, OFF, OFF
2020-10-26 22:34:4.807635441, READOUT, OFF, OFF, OFF
