date_time, camera_state, computer_state, rx_state, tx_state
2020-10-26 22:45:39.87319302, IMAGING, OFF, OFF, OFF
2020-10-26 22:45:39.119319302, READOUT, OFF, OFF, OFF
2020-10-26 22:45:39.958319302, OFF, WORK, OFF, OFF
2020-10-26 22:45:41.9319304, IMAGING, WORK, OFF, OFF
2020-10-26 22:45:41.10319304, OFF, OFF, OFF, OFF
2020-10-26 22:45:42.931319305, IMAGING, OFF, OFF, OFF
2020-10-26 22:45:42.932319305, OFF, OFF, OFF, OFF
2020-10-26 22:45:44.894319307, IMAGING, OFF, OFF, OFF
2020-10-26 22:45:44.895319307, OFF, OFF, OFF, OFF
2020-10-26 22:45:46.816319309, IMAGING, OFF, OFF, OFF
2020-10-26 22:45:46.817319309, OFF, OFF, OFF, OFF
2020-10-26 22:45:48.738319311, IMAGING, OFF, OFF, OFF
2020-10-26 22:45:48.739319311, OFF, OFF, OFF, OFF
2020-10-26 22:45:50.660319313, IMAGING, OFF, OFF, OFF
2020-10-26 22:45:50.661319313, OFF, OFF, OFF, OFF
2020-10-26 22:45:52.582319315, IMAGING, OFF, OFF, OFF
2020-10-26 22:45:52.583319315, OFF, OFF, OFF, OFF
2020-10-26 22:45:54.504319317, IMAGING, OFF, OFF, OFF
2020-10-26 22:45:54.505319317, OFF, OFF, OFF, OFF
2020-10-26 22:45:56.426319319, IMAGING, OFF, OFF, OFF
2020-10-26 22:45:56.427319319, OFF, OFF, OFF, OFF
2020-10-26 22:45:58.348319321, IMAGING, OFF, OFF, OFF
2020-10-26 22:45:58.349319321, OFF, OFF, OFF, OFF
2020-10-26 22:46:1.319323, IMAGING, OFF, OFF, OFF
2020-10-26 22:46:1.1319323, OFF, OFF, OFF, OFF
2020-10-26 22:46:2.922319324, IMAGING, OFF, OFF, OFF
2020-10-26 22:46:2.923319324, OFF, OFF, OFF, OFF
2020-10-26 22:46:4.844319326, IMAGING, OFF, OFF, OFF
2020-10-26 22:46:4.845319326, OFF, OFF, OFF, OFF
2020-10-26 22:46:6.766319328, IMAGING, OFF, OFF, OFF
2020-10-26 22:46:6.767319328, OFF, OFF, OFF, OFF
2020-10-26 22:46:8.688319330, IMAGING, OFF, OFF, OFF
2020-10-26 22:46:8.689319330, OFF, OFF, OFF, OFF
2020-10-26 22:46:10.610319332, IMAGING, OFF, OFF, OFF
2020-10-26 22:46:10.611319332, OFF, OFF, OFF, OFF
2020-10-26 22:46:12.532319334, IMAGING, OFF, OFF, OFF
2020-10-26 22:46:12.533319334, OFF, OFF, OFF, OFF
2020-10-26 22:46:14.454319336, IMAGING, OFF, OFF, OFF
2020-10-26 22:46:14.455319336, OFF, OFF, OFF, OFF
2020-10-26 22:46:16.375319338, IMAGING, OFF, OFF, OFF
2020-10-26 22:46:16.376319338, OFF, OFF, OFF, OFF
2020-10-26 22:46:18.296319340, IMAGING, OFF, OFF, OFF
2020-10-26 22:46:18.297319340, OFF, OFF, OFF, OFF
2020-10-26 22:46:20.217319342, IMAGING, OFF, OFF, OFF
2020-10-26 22:46:20.218319342, OFF, OFF, OFF, OFF
2020-10-26 22:46:22.138319344, IMAGING, OFF, OFF, OFF
2020-10-26 22:46:22.139319344, OFF, OFF, OFF, OFF
2020-10-26 22:46:24.59319346, IMAGING, OFF, OFF, OFF
