date_time, gnd_id
2020-10-26 22:5:46.63039690, 30097
2020-10-26 22:11:52.723040050, 29082
2020-10-26 23:11:51.220043530, 22115
2020-10-26 23:18:46.604043938, 35140
2020-10-26 23:26:8.149044372, 38140
2020-10-26 23:38:54.83045126, 37122
2020-10-26 23:46:59.108045603, 30097
2020-10-27 1:1:1.46371, 35140
2020-10-27 1:3:2.288046490, 38140
2020-10-27 1:15:53.193047249, 37122
2020-10-27 1:24:9.620047736, 30097
