date_time, altidute_km, x_km, y_km, z_km
2020-10-26 22:37:40.848863380, 565.6112656593095, 4928.56362753842, -789.7387363666029, -4812.267940816065
2020-10-26 22:37:42.752863382, 565.6392781532063, 4925.034152777025, -776.9338597439257, -4817.967596860851
2020-10-26 22:37:44.657863384, 565.6672259955633, 4921.481413086231, -764.1188546504029, -4823.6492619837745
2020-10-26 22:37:46.602863386, 565.6956783605885, 4917.831995226668, -751.0313139864629, -4829.428545782171
2020-10-26 22:37:48.507863388, 565.723464574389, 4914.236019696699, -738.2095995796683, -4835.06771483966
2020-10-26 22:37:50.412863390, 565.751170225765, 4910.6186745569, -725.3846497190201, -4840.685819478845
2020-10-26 22:37:52.317863392, 565.7787949270144, 4906.979975627256, -712.5565202649803, -4846.282835232271
2020-10-26 22:37:54.222863394, 565.8063382914906, 4903.319938820547, -699.7252670914849, -4851.858737724626
2020-10-26 22:37:56.127863396, 565.8337999336125, 4899.638580142264, -686.8909460856801, -4857.413502672869
2020-10-26 22:37:58.32863398, 565.8611794688795, 4895.935915690583, -674.0536131478024, -4862.947105886279
2020-10-26 22:37:59.938863399, 565.8884908212815, 4892.210001238785, -661.2065831218766, -4868.462411353436
2020-10-26 22:38:1.802863400, 565.9151201144025, 4888.545592811613, -648.639837842721, -4873.8356480190205
2020-10-26 22:38:3.708863402, 565.9422670059046, 4884.777572222542, -635.7871197498946, -4879.308933938464
2020-10-26 22:38:5.614863404, 565.9693301833743, 4880.98828853383, -622.9316093760668, -4884.760940449633
2020-10-26 22:38:7.520863406, 565.9963092671542, 4877.1777583300145, -610.0733627706594, -4890.191643785892
2020-10-26 22:38:9.426863408, 566.023203878708, 4873.345998288077, -597.2124359947619, -4895.601020273731
2020-10-26 22:38:11.332863410, 566.0500136406206, 4869.49302517731, -584.3488851207333, -4900.98904633292
2020-10-26 22:38:13.238863412, 566.0767381765941, 4865.61885585926, -571.4827662320032, -4906.355698476591
2020-10-26 22:38:15.145863414, 566.1033910653, 4861.721458002211, -558.6073831307896, -4911.70375212706
2020-10-26 22:38:17.52863416, 566.1299578884564, 4857.802875734731, -545.7295416659343, -4917.030362673601
2020-10-26 22:38:18.959863417, 566.1564382725894, 4853.863126223807, -532.8492980477663, -4922.3355068707815
