date_time, altidute_km, x_km, y_km, z_km
2020-10-26 22:29:42.591407458, 557.2244510264052, 5112.257389727814, -3753.9498304218246, -2797.044655058354
2020-10-26 22:29:44.458407460, 557.2577452944379, 5114.296488498581, -3743.8854793482774, -2806.8113036027953
2020-10-26 22:29:46.325407462, 557.2910713775113, 5116.314210826277, -3733.8054381781194, -2816.5662192577233
2020-10-26 22:29:48.230407464, 557.325108138275, 5118.350958639414, -3723.504104234264, -2826.507545665505
2020-10-26 22:29:50.97407466, 557.3584972693357, 5120.325467380284, -3713.392492359777, -2836.238631901396
2020-10-26 22:29:51.964407467, 557.391916996723, 5122.278574502113, -3703.265318066482, -2845.9578617664038
2020-10-26 22:29:53.831407469, 557.4253669155728, 5124.210271852841, -3693.122623745878, -2855.665194490004
2020-10-26 22:29:55.699407471, 557.4588645605238, 5126.12156880823, -3682.9590068250623, -2865.365779164443
2020-10-26 22:29:57.567407473, 557.492391616305, 5128.011416990858, -3672.779938366282, -2875.0543724242157
2020-10-26 22:29:59.435407475, 557.5259476752899, 5129.879808504246, -3662.585461035431, -2884.7309335743957
2020-10-26 22:30:1.263407476, 557.5588128749373, 5131.6874117273055, -3652.594404468242, -2894.1886003776185
2020-10-26 22:30:3.131407478, 557.5924251155438, 5133.5133264444385, -3642.3695653242376, -2903.8412352388414
2020-10-26 22:30:4.999407479, 557.6260651412563, 5135.317761506546, -3632.129444780946, -2913.4817170740525
2020-10-26 22:30:6.867407481, 557.659732541852, 5137.100709378746, -3621.8740857500043, -2923.1100054020744
2020-10-26 22:30:8.736407483, 557.6934449512232, 5138.863099818074, -3611.598029006197, -2932.7312042749386
2020-10-26 22:30:10.605407485, 557.7271839412181, 5140.603965232885, -3601.3068036129516, -2942.340115640481
2020-10-26 22:30:12.474407487, 557.7609490989844, 5142.323298346273, -3591.0004527538276, -2951.936699097604
2020-10-26 22:30:14.343407489, 557.7947400110493, 5144.02109197211, -3580.6790196759507, -2961.5209142974713
2020-10-26 22:30:16.212407491, 557.8285562633027, 5145.697339015031, -3570.3425476899815, -2971.09272094352
2020-10-26 22:30:18.81407493, 557.8623974410218, 5147.352032470487, -3559.991080169794, -2980.6520787917775
2020-10-26 22:30:19.950407494, 557.8962631288607, 5148.985165423916, -3549.624660557922, -2990.198947645824
2020-10-26 22:30:21.820407496, 557.9301710498648, 5150.5975875410895, -3539.2377738776618, -2999.738385322037
2020-10-26 22:30:23.690407498, 557.9641026736451, 5152.188412506368, -3528.8360062747674, -3009.2652403100756
2020-10-26 22:30:25.560407500, 557.998057582399, 5153.757633668135, -3518.419401444451, -3018.779472513498
2020-10-26 22:30:27.430407502, 558.0320353577499, 5155.3052444659215, -3507.9880031444154, -3028.281041889355
2020-10-26 22:30:29.300407504, 558.066035580719, 5156.83123843042, -3497.5418551945963, -3037.76990844837
2020-10-26 22:30:31.170407506, 558.1000578317648, 5158.3356091835185, -3487.081001477031, -3047.2460322551096
2020-10-26 22:30:33.41407508, 558.1341199017631, 5159.819137560587, -3476.599880141249, -3056.714430611576
2020-10-26 22:30:34.912407509, 558.168203181481, 5161.281007093679, -3466.1041253783437, -3066.1699927631344
2020-10-26 22:30:36.783407511, 558.2023072490488, 5162.721211670235, -3455.593781315092, -3075.612678883141
2020-10-26 22:30:38.654407513, 558.2364316820044, 5164.139745266844, -3445.0688921565675, -3085.0424491843996
2020-10-26 22:30:40.525407515, 558.2705760573494, 5165.536601952379, -3434.5295021634793, -3094.4592639396024
2020-10-26 22:30:42.396407517, 558.3047399515553, 5166.911775887253, -3423.975655657673, -3103.8630834763467
2020-10-26 22:30:44.267407519, 558.338922940563, 5168.265261323428, -3413.4073970218565, -3113.2538681773913
2020-10-26 22:30:46.139407521, 558.3731428845874, 5169.59775861007, -3402.8191107319894, -3122.6365871159614
2020-10-26 22:30:48.49407523, 558.4080762855449, 5170.934915578567, -3392.001113575778, -3132.1962365727527
2020-10-26 22:30:49.921407524, 558.4423326897377, 5172.223520408307, -3381.3839052901385, -3141.5523924010377
2020-10-26 22:30:51.793407526, 558.4766064965927, 5173.490391333181, -3370.752448765036, -3150.895340514544
2020-10-26 22:30:53.665407528, 558.5108972787853, 5174.735523056098, -3360.106788763488, -3160.225041507308
2020-10-26 22:30:55.537407530, 558.5452046085284, 5175.958910372539, -3349.4469701027633, -3169.5414560345985
2020-10-26 22:30:57.409407532, 558.5795280575403, 5177.160548169881, -3338.7730376597783, -3178.844544808116
2020-10-26 22:30:59.282407534, 558.6138855447352, 5178.3410558924315, -3328.0793232168767, -3188.1392274768195
2020-10-26 22:31:1.115407535, 558.6475240839495, 5179.475262690846, -3317.6003923520498, -3197.222420400648
2020-10-26 22:31:2.988407536, 558.6819113829092, 5180.612665466709, -3306.87894379516, -3206.4905146848387
2020-10-26 22:31:4.861407538, 558.7163131072434, 5181.728276022183, -3296.143545767396, -3215.74511299879
2020-10-26 22:31:6.734407540, 558.750728825654, 5182.8220896945395, -3285.394243518244, -3224.9861762701385
2020-10-26 22:31:8.607407542, 558.7851581064172, 5183.894101913865, -3274.631082350038, -3234.2136654890924
2020-10-26 22:31:10.481407544, 558.8196189097007, 5184.944863085555, -3263.8483500849475, -3243.4324573751564
2020-10-26 22:31:12.355407546, 558.8540924239071, 5185.9737906433475, -3253.051834999446, -3252.637582760154
2020-10-26 22:31:14.229407548, 558.8885782153311, 5186.98088028724, -3242.2415826436454, -3261.829002745627
2020-10-26 22:31:16.103407550, 558.9230758498334, 5187.966127809679, -3231.417638625633, -3271.006678491455
2020-10-26 22:31:17.977407551, 558.9575848928564, 5188.929529095093, -3220.5800486170688, -3280.1705712111298
2020-10-26 22:31:19.851407553, 558.9921049094839, 5189.871080121936, -3209.728858329942, -3289.320642191374
2020-10-26 22:31:21.725407555, 559.0266354643538, 5190.790776959635, -3198.864113550873, -3298.456852763158
2020-10-26 22:31:23.600407557, 559.0611945558599, 5191.689089037837, -3187.980051688951, -3307.584028433022
2020-10-26 22:31:25.475407559, 559.0957633238261, 5192.5655160045, -3177.0825127211206, -3316.6972516438977
2020-10-26 22:31:27.350407561, 559.1303413310559, 5193.4200542014105, -3166.171542672911, -3325.7964838474527
2020-10-26 22:31:29.225407563, 559.1649281399739, 5194.2527000631, -3155.247187626712, -3334.881686554858
2020-10-26 22:31:31.100407565, 559.1995233126411, 5195.063450116889, -3144.3094937213746, -3343.9528213370777
2020-10-26 22:31:32.975407566, 559.234126410744, 5195.852300982472, -3133.3585071579237, -3353.0098498201933
2020-10-26 22:31:34.851407568, 559.2687554565648, 5196.6196525683845, -3122.388423059076, -3362.057552795513
2020-10-26 22:31:36.727407570, 559.3033915574849, 5197.36507511117, -3111.4051247958, -3371.091057765896
2020-10-26 22:31:38.603407572, 559.3380342734647, 5198.088565504473, -3100.408658805384, -3380.1103264818635
2020-10-26 22:31:40.479407574, 559.3726831641432, 5198.790120734971, -3089.399071580776, -3389.1153207546463
2020-10-26 22:31:42.355407576, 559.4073377888258, 5199.4697378823785, -3078.376409670411, -3398.1060024563
2020-10-26 22:31:44.231407578, 559.4419977065033, 5200.12741411946, -3067.3407196779667, -3407.0823335199175
2020-10-26 22:31:46.107407580, 559.4766624758627, 5200.763146712045, -3056.292048262172, -3416.0442759397856
2020-10-26 22:31:48.23407582, 559.5120709149649, 5201.389781170626, -3044.994446501743, -3425.182413001473
2020-10-26 22:31:49.900407583, 559.5467626257985, 5201.98145999986, -3033.9137713313244, -3434.119913260101
2020-10-26 22:31:51.777407585, 559.5814578566603, 5202.5511640797195, -3022.8202423676767, -3443.042894939513
2020-10-26 22:31:53.654407587, 559.6161561643214, 5203.098891046309, -3011.7139065700285, -3451.951320216369
2020-10-26 22:31:55.531407589, 559.6508571053012, 5203.62463862937, -3000.5948109456003, -3460.845151334439
2020-10-26 22:31:57.408407591, 559.685560235841, 5204.128404651935, -2989.4630025557963, -3469.724350599586
2020-10-26 22:31:59.286407593, 559.7202836018653, 5204.610437847641, -2978.3125877620632, -3478.593599175416
2020-10-26 22:32:1.124407594, 559.7542686502288, 5205.060893213342, -2967.387436976218, -3487.259683909492
2020-10-26 22:32:3.2407596, 559.7889941622573, 5205.499375209284, -2956.2120732185, -3496.0997641968643
2020-10-26 22:32:4.880407597, 559.8237200954761, 5205.91584446802, -2945.0241712005304, -3504.9250474597734
2020-10-26 22:32:6.758407599, 559.8584460042177, 5206.310299275104, -2933.8237783131344, -3513.7354962663253
