date_time, gnd_id
2020-10-26 23:12:9.721182177, 22115
2020-10-26 23:17:6.160182469, 35140
2020-10-26 23:25:17.771182952, 38140
2020-10-26 23:38:10.855183712, 37122
2020-10-26 23:45:49.241184164, 30097
2020-10-26 23:51:32.840184501, 29082
2020-10-27 1:1:1.185001, 35140
2020-10-27 1:2:21.683185080, 38140
2020-10-27 1:15:4.803185830, 37122
2020-10-27 1:23:20.649186318, 30097
2020-10-27 2:41:19.798190860, 38140
2020-10-27 4:21:44.547196667, 38140
