date_time, camera_state, computer_state, rx_state, tx_state
2020-10-26 21:41:51.401671924, OFF, OFF, RX, OFF
2020-10-26 21:41:51.448671924, OFF, OFF, OFF, OFF
2020-10-26 21:41:53.243671926, IMAGING, OFF, OFF, OFF
2020-10-26 21:41:53.275671926, READOUT, OFF, OFF, OFF
2020-10-26 21:41:54.114671927, OFF, OFF, OFF, OFF
2020-10-26 21:41:55.85671928, IMAGING, OFF, OFF, OFF
2020-10-26 21:41:55.116671928, READOUT, OFF, OFF, OFF
2020-10-26 21:41:55.955671928, OFF, OFF, OFF, OFF
2020-10-26 21:41:56.927671929, IMAGING, OFF, OFF, OFF
2020-10-26 21:41:56.958671929, READOUT, OFF, OFF, OFF
2020-10-26 21:41:57.797671930, OFF, OFF, OFF, OFF
2020-10-26 21:41:58.808671931, IMAGING, OFF, OFF, OFF
2020-10-26 21:41:58.840671931, READOUT, OFF, OFF, OFF
2020-10-26 21:41:59.679671932, OFF, OFF, OFF, OFF
2020-10-26 21:42:1.671933, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:1.31671933, READOUT, OFF, OFF, OFF
2020-10-26 21:42:1.870671933, OFF, OFF, OFF, OFF
2020-10-26 21:42:2.842671934, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:2.873671934, READOUT, OFF, OFF, OFF
2020-10-26 21:42:3.712671935, OFF, OFF, OFF, OFF
2020-10-26 21:42:4.685671936, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:4.716671936, READOUT, OFF, OFF, OFF
2020-10-26 21:42:5.555671937, OFF, OFF, OFF, OFF
2020-10-26 21:42:6.528671938, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:6.560671938, READOUT, OFF, OFF, OFF
2020-10-26 21:42:7.398671939, OFF, OFF, OFF, OFF
2020-10-26 21:42:8.371671940, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:8.402671940, READOUT, OFF, OFF, OFF
2020-10-26 21:42:9.241671941, OFF, OFF, OFF, OFF
2020-10-26 21:42:10.214671942, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:10.245671942, READOUT, OFF, OFF, OFF
2020-10-26 21:42:11.84671943, OFF, OFF, OFF, OFF
2020-10-26 21:42:12.57671944, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:12.88671944, READOUT, OFF, OFF, OFF
2020-10-26 21:42:12.927671944, OFF, OFF, OFF, OFF
2020-10-26 21:42:13.900671945, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:13.932671945, READOUT, OFF, OFF, OFF
2020-10-26 21:42:14.771671946, OFF, OFF, OFF, OFF
2020-10-26 21:42:15.743671947, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:15.774671947, READOUT, OFF, OFF, OFF
2020-10-26 21:42:16.613671948, OFF, OFF, OFF, OFF
2020-10-26 21:42:17.586671949, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:17.617671949, READOUT, OFF, OFF, OFF
2020-10-26 21:42:18.456671950, OFF, OFF, OFF, OFF
2020-10-26 21:42:19.429671951, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:19.460671951, READOUT, OFF, OFF, OFF
2020-10-26 21:42:20.298671952, OFF, OFF, OFF, OFF
2020-10-26 21:42:21.272671953, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:21.304671953, READOUT, OFF, OFF, OFF
2020-10-26 21:42:22.143671954, OFF, OFF, OFF, OFF
2020-10-26 21:42:23.115671955, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:23.146671955, READOUT, OFF, OFF, OFF
2020-10-26 21:42:23.985671955, OFF, OFF, OFF, OFF
2020-10-26 21:42:24.958671956, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:24.989671956, READOUT, OFF, OFF, OFF
2020-10-26 21:42:25.828671957, OFF, OFF, OFF, OFF
2020-10-26 21:42:26.801671958, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:26.832671958, READOUT, OFF, OFF, OFF
2020-10-26 21:42:27.671671959, OFF, OFF, OFF, OFF
2020-10-26 21:42:28.644671960, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:28.676671960, READOUT, OFF, OFF, OFF
2020-10-26 21:42:29.515671961, OFF, OFF, OFF, OFF
2020-10-26 21:42:30.487671962, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:30.518671962, READOUT, OFF, OFF, OFF
2020-10-26 21:42:31.357671963, OFF, OFF, OFF, OFF
2020-10-26 21:42:32.330671964, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:32.361671964, READOUT, OFF, OFF, OFF
2020-10-26 21:42:33.199671965, OFF, OFF, OFF, OFF
2020-10-26 21:42:34.174671966, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:34.205671966, READOUT, OFF, OFF, OFF
2020-10-26 21:42:35.44671967, OFF, OFF, OFF, OFF
2020-10-26 21:42:36.18671968, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:36.50671968, READOUT, OFF, OFF, OFF
2020-10-26 21:42:36.889671968, OFF, OFF, OFF, OFF
2020-10-26 21:42:37.862671969, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:37.893671969, READOUT, OFF, OFF, OFF
2020-10-26 21:42:38.732671970, OFF, OFF, OFF, OFF
2020-10-26 21:42:39.706671971, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:39.737671971, READOUT, OFF, OFF, OFF
2020-10-26 21:42:40.576671972, OFF, OFF, OFF, OFF
2020-10-26 21:42:41.550671973, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:41.582671973, READOUT, OFF, OFF, OFF
2020-10-26 21:42:42.421671974, OFF, OFF, OFF, OFF
2020-10-26 21:42:43.394671975, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:43.425671975, READOUT, OFF, OFF, OFF
2020-10-26 21:42:44.264671976, OFF, OFF, OFF, OFF
2020-10-26 21:42:45.238671977, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:45.269671977, READOUT, OFF, OFF, OFF
2020-10-26 21:42:46.107671978, OFF, OFF, OFF, OFF
2020-10-26 21:42:47.82671979, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:47.113671979, READOUT, OFF, OFF, OFF
2020-10-26 21:42:47.952671979, OFF, OFF, OFF, OFF
2020-10-26 21:42:48.926671980, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:48.958671980, READOUT, OFF, OFF, OFF
2020-10-26 21:42:49.797671981, OFF, OFF, OFF, OFF
2020-10-26 21:42:50.770671982, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:50.801671982, READOUT, OFF, OFF, OFF
2020-10-26 21:42:51.640671983, OFF, OFF, OFF, OFF
2020-10-26 21:42:52.614671984, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:52.645671984, READOUT, OFF, OFF, OFF
2020-10-26 21:42:53.484671985, OFF, OFF, OFF, OFF
2020-10-26 21:42:54.458671986, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:54.489671986, READOUT, OFF, OFF, OFF
2020-10-26 21:42:55.328671987, OFF, OFF, OFF, OFF
2020-10-26 21:42:56.302671988, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:56.334671988, READOUT, OFF, OFF, OFF
2020-10-26 21:42:57.173671989, OFF, OFF, OFF, OFF
2020-10-26 21:42:58.146671990, IMAGING, OFF, OFF, OFF
2020-10-26 21:42:58.177671990, READOUT, OFF, OFF, OFF
2020-10-26 21:42:59.15671991, OFF, OFF, OFF, OFF
2020-10-26 21:43:1.671992, IMAGING, OFF, OFF, OFF
