date_time, gnd_id
2020-10-26 23:16:34.662321067, 35140
2020-10-26 23:24:19.752321524, 38140
2020-10-26 23:37:32.716322304, 37122
2020-10-26 23:44:33.728322718, 30097
2020-10-26 23:50:49.378323088, 29082
2020-10-27 1:1:1.323630, 35140
2020-10-27 1:1:33.819323662, 38140
2020-10-27 1:14:20.813324416, 37122
2020-10-27 1:22:21.691324889, 30097
2020-10-27 2:39:40.186329392, 38140
