date_time, gnd_id
2020-10-26 23:12:1.883954443, 22115
2020-10-26 23:17:28.423954765, 35140
2020-10-26 23:25:28.379955237, 38140
2020-10-26 23:38:18.815955994, 37122
2020-10-26 23:46:3.245956451, 30097
2020-10-27 1:1:1.957275, 35140
2020-10-27 1:2:30.165957363, 38140
2020-10-27 1:15:14.85958114, 37122
2020-10-27 1:23:31.273958603, 30097
2020-10-27 2:41:39.611963154, 38140
