date_time, gnd_id
2020-10-26 23:16:39.799093346, 35140
2020-10-26 23:24:32.105093811, 38140
2020-10-26 23:37:40.133094586, 37122
2020-10-26 23:44:49.556095008, 30097
2020-10-26 23:50:59.210095372, 29082
2020-10-27 1:1:1.95904, 35140
2020-10-27 1:1:43.395095946, 38140
2020-10-27 1:14:29.313096699, 37122
2020-10-27 1:22:34.239097176, 30097
2020-10-27 2:40:1.101686, 38140
2020-10-27 4:21:15.966107541, 38140
