date_time, camera_state, computer_state, rx_state, tx_state
2020-10-26 22:37:40.848863380, IMAGING, OFF, OFF, OFF
2020-10-26 22:37:40.880863380, READOUT, OFF, OFF, OFF
2020-10-26 22:37:41.719863381, OFF, WORK, OFF, OFF
2020-10-26 22:37:42.600863382, OFF, OFF, OFF, OFF
2020-10-26 22:37:42.752863382, IMAGING, OFF, OFF, OFF
2020-10-26 22:37:42.753863382, OFF, OFF, OFF, OFF
2020-10-26 22:37:44.657863384, IMAGING, OFF, OFF, OFF
2020-10-26 22:37:44.658863384, OFF, OFF, OFF, OFF
2020-10-26 22:37:46.602863386, IMAGING, OFF, OFF, OFF
2020-10-26 22:37:46.603863386, OFF, OFF, OFF, OFF
2020-10-26 22:37:48.507863388, IMAGING, OFF, OFF, OFF
2020-10-26 22:37:48.508863388, OFF, OFF, OFF, OFF
2020-10-26 22:37:50.412863390, IMAGING, OFF, OFF, OFF
2020-10-26 22:37:50.564863390, READOUT, OFF, OFF, OFF
2020-10-26 22:37:51.286863391, OFF, OFF, OFF, OFF
2020-10-26 22:37:52.317863392, IMAGING, OFF, OFF, OFF
2020-10-26 22:37:52.318863392, OFF, OFF, OFF, OFF
2020-10-26 22:37:54.222863394, IMAGING, OFF, OFF, OFF
2020-10-26 22:37:54.284863394, READOUT, OFF, OFF, OFF
2020-10-26 22:37:54.401863394, READOUT, WORK, OFF, OFF
2020-10-26 22:37:54.974863394, OFF, OFF, OFF, OFF
2020-10-26 22:37:56.127863396, IMAGING, OFF, OFF, OFF
2020-10-26 22:37:56.128863396, OFF, OFF, OFF, OFF
2020-10-26 22:37:58.32863398, IMAGING, OFF, OFF, OFF
2020-10-26 22:37:58.93863398, READOUT, OFF, OFF, OFF
2020-10-26 22:37:58.359863398, READOUT, WORK, OFF, OFF
2020-10-26 22:37:58.877863398, OFF, OFF, OFF, OFF
2020-10-26 22:37:59.938863399, IMAGING, OFF, OFF, OFF
2020-10-26 22:37:59.939863399, OFF, OFF, OFF, OFF
2020-10-26 22:38:1.802863400, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:1.864863400, READOUT, OFF, OFF, OFF
2020-10-26 22:38:2.185863401, READOUT, WORK, OFF, OFF
2020-10-26 22:38:2.476863401, OFF, OFF, OFF, OFF
2020-10-26 22:38:3.708863402, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:3.723863402, OFF, OFF, OFF, OFF
2020-10-26 22:38:5.614863404, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:5.661863404, READOUT, OFF, OFF, OFF
2020-10-26 22:38:6.209863405, READOUT, WORK, OFF, OFF
2020-10-26 22:38:6.611863405, OFF, OFF, OFF, OFF
2020-10-26 22:38:7.520863406, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:7.521863406, OFF, OFF, OFF, OFF
2020-10-26 22:38:9.426863408, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:9.488863408, READOUT, OFF, OFF, OFF
2020-10-26 22:38:9.925863408, READOUT, WORK, OFF, OFF
2020-10-26 22:38:10.326863409, OFF, OFF, OFF, OFF
2020-10-26 22:38:11.332863410, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:11.333863410, OFF, OFF, OFF, OFF
2020-10-26 22:38:13.238863412, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:13.299863412, READOUT, OFF, OFF, OFF
2020-10-26 22:38:13.737863412, READOUT, WORK, OFF, OFF
2020-10-26 22:38:14.155863413, OFF, OFF, OFF, OFF
2020-10-26 22:38:15.145863414, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:15.146863414, OFF, OFF, OFF, OFF
2020-10-26 22:38:17.52863416, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:17.114863416, READOUT, OFF, OFF, OFF
2020-10-26 22:38:17.534863416, READOUT, WORK, OFF, OFF
2020-10-26 22:38:17.957863416, OFF, OFF, OFF, OFF
2020-10-26 22:38:18.959863417, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:18.960863417, OFF, OFF, OFF, OFF
2020-10-26 22:38:20.866863419, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:20.927863419, READOUT, OFF, OFF, OFF
2020-10-26 22:38:21.343863420, READOUT, WORK, OFF, OFF
2020-10-26 22:38:21.770863420, OFF, OFF, OFF, OFF
2020-10-26 22:38:22.773863421, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:22.774863421, OFF, OFF, OFF, OFF
2020-10-26 22:38:24.680863423, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:24.742863423, READOUT, OFF, OFF, OFF
2020-10-26 22:38:25.154863424, READOUT, WORK, OFF, OFF
2020-10-26 22:38:25.583863424, OFF, OFF, OFF, OFF
2020-10-26 22:38:26.587863425, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:26.588863425, OFF, OFF, OFF, OFF
2020-10-26 22:38:28.494863427, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:28.555863427, READOUT, OFF, OFF, OFF
2020-10-26 22:38:28.965863427, READOUT, WORK, OFF, OFF
2020-10-26 22:38:29.396863428, OFF, OFF, OFF, OFF
2020-10-26 22:38:30.401863429, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:30.402863429, OFF, OFF, OFF, OFF
2020-10-26 22:38:32.309863431, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:32.371863431, READOUT, OFF, OFF, OFF
2020-10-26 22:38:32.779863431, READOUT, WORK, OFF, OFF
2020-10-26 22:38:33.210863432, OFF, OFF, OFF, OFF
2020-10-26 22:38:34.217863433, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:34.218863433, OFF, OFF, OFF, OFF
2020-10-26 22:38:36.125863435, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:36.186863435, READOUT, OFF, OFF, OFF
2020-10-26 22:38:36.594863435, READOUT, WORK, OFF, OFF
2020-10-26 22:38:37.26863436, OFF, OFF, OFF, OFF
2020-10-26 22:38:38.33863437, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:38.34863437, OFF, OFF, OFF, OFF
2020-10-26 22:38:39.941863438, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:40.3863439, READOUT, OFF, OFF, OFF
2020-10-26 22:38:40.410863439, READOUT, WORK, OFF, OFF
2020-10-26 22:38:40.842863439, OFF, OFF, OFF, OFF
2020-10-26 22:38:41.849863440, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:41.850863440, OFF, OFF, OFF, OFF
2020-10-26 22:38:43.757863442, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:43.818863442, READOUT, OFF, OFF, OFF
2020-10-26 22:38:44.224863443, READOUT, WORK, OFF, OFF
2020-10-26 22:38:44.657863443, OFF, OFF, OFF, OFF
2020-10-26 22:38:45.665863444, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:45.666863444, OFF, OFF, OFF, OFF
2020-10-26 22:38:47.614863446, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:47.676863446, READOUT, OFF, OFF, OFF
2020-10-26 22:38:48.82863447, READOUT, WORK, OFF, OFF
2020-10-26 22:38:48.505863447, OFF, OFF, OFF, OFF
2020-10-26 22:38:49.523863448, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:49.524863448, OFF, OFF, OFF, OFF
2020-10-26 22:38:51.432863450, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:51.493863450, READOUT, OFF, OFF, OFF
2020-10-26 22:38:51.909863450, READOUT, WORK, OFF, OFF
2020-10-26 22:38:52.291863451, OFF, OFF, OFF, OFF
2020-10-26 22:38:53.341863452, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:53.342863452, OFF, OFF, OFF, OFF
2020-10-26 22:38:55.250863454, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:55.312863454, READOUT, OFF, OFF, OFF
2020-10-26 22:38:55.769863454, READOUT, WORK, OFF, OFF
2020-10-26 22:38:56.90863455, OFF, OFF, OFF, OFF
2020-10-26 22:38:57.159863456, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:57.160863456, OFF, OFF, OFF, OFF
2020-10-26 22:38:59.68863458, IMAGING, OFF, OFF, OFF
2020-10-26 22:38:59.129863458, READOUT, OFF, OFF, OFF
2020-10-26 22:38:59.647863458, READOUT, WORK, OFF, OFF
2020-10-26 22:38:59.882863458, OFF, OFF, OFF, OFF
2020-10-26 22:39:1.863459, IMAGING, OFF, OFF, OFF
2020-10-26 22:39:1.1863459, OFF, OFF, OFF, OFF
2020-10-26 22:39:2.909863460, IMAGING, OFF, OFF, OFF
2020-10-26 22:39:2.971863460, READOUT, OFF, OFF, OFF
2020-10-26 22:39:3.419863461, OFF, OFF, OFF, OFF
2020-10-26 22:39:4.819863462, IMAGING, OFF, OFF, OFF
2020-10-26 22:39:4.820863462, OFF, OFF, OFF, OFF
2020-10-26 22:39:6.729863464, IMAGING, OFF, OFF, OFF
2020-10-26 22:39:6.790863464, READOUT, OFF, OFF, OFF
2020-10-26 22:39:6.946863464, READOUT, WORK, OFF, OFF
2020-10-26 22:39:7.345863465, OFF, OFF, OFF, OFF
2020-10-26 22:39:8.639863466, IMAGING, OFF, OFF, OFF
2020-10-26 22:39:8.640863466, OFF, OFF, OFF, OFF
2020-10-26 22:39:10.549863468, IMAGING, OFF, OFF, OFF
2020-10-26 22:39:10.611863468, READOUT, OFF, OFF, OFF
2020-10-26 22:39:11.51863469, READOUT, WORK, OFF, OFF
2020-10-26 22:39:11.169863469, OFF, OFF, OFF, OFF
2020-10-26 22:39:12.459863470, IMAGING, OFF, OFF, OFF
2020-10-26 22:39:12.460863470, OFF, OFF, OFF, OFF
2020-10-26 22:39:14.369863472, IMAGING, OFF, OFF, OFF
2020-10-26 22:39:14.430863472, READOUT, OFF, OFF, OFF
2020-10-26 22:39:14.913863472, OFF, OFF, OFF, OFF
2020-10-26 22:39:16.279863474, IMAGING, OFF, OFF, OFF
2020-10-26 22:39:16.280863474, OFF, OFF, OFF, OFF
2020-10-26 22:39:18.189863476, IMAGING, OFF, OFF, OFF
2020-10-26 22:39:18.251863476, READOUT, OFF, OFF, OFF
2020-10-26 22:39:18.488863476, READOUT, WORK, OFF, OFF
2020-10-26 22:39:18.626863476, OFF, OFF, OFF, OFF
2020-10-26 22:39:20.99863478, IMAGING, OFF, OFF, OFF
2020-10-26 22:39:20.100863478, OFF, OFF, OFF, OFF
2020-10-26 22:39:22.10863480, IMAGING, OFF, OFF, OFF
2020-10-26 22:39:22.30863480, OFF, OFF, OFF, OFF
2020-10-26 22:39:23.921863481, IMAGING, OFF, OFF, OFF
2020-10-26 22:39:23.994863481, READOUT, OFF, OFF, OFF
2020-10-26 22:39:24.475863482, OFF, OFF, OFF, OFF
2020-10-26 22:39:25.832863483, IMAGING, OFF, OFF, OFF
