date_time, camera_state, computer_state, rx_state, tx_state
2020-10-26 22:57:36.381003185, IMAGING, OFF, OFF, OFF
2020-10-26 22:57:36.413003185, READOUT, OFF, OFF, OFF
2020-10-26 22:57:37.252003186, OFF, WORK, OFF, OFF
2020-10-26 22:57:38.134003187, OFF, OFF, OFF, OFF
2020-10-26 22:57:38.266003187, IMAGING, OFF, OFF, OFF
2020-10-26 22:57:38.267003187, OFF, OFF, OFF, OFF
2020-10-26 22:57:40.151003189, IMAGING, OFF, OFF, OFF
2020-10-26 22:57:40.152003189, OFF, OFF, OFF, OFF
2020-10-26 22:57:42.75003191, IMAGING, OFF, OFF, OFF
2020-10-26 22:57:42.76003191, OFF, OFF, OFF, OFF
2020-10-26 22:57:43.959003192, IMAGING, OFF, OFF, OFF
2020-10-26 22:57:43.960003192, OFF, OFF, OFF, OFF
2020-10-26 22:57:45.843003194, IMAGING, OFF, OFF, OFF
2020-10-26 22:57:45.995003194, READOUT, OFF, OFF, OFF
2020-10-26 22:57:46.663003195, OFF, OFF, OFF, OFF
2020-10-26 22:57:47.727003196, IMAGING, OFF, OFF, OFF
2020-10-26 22:57:47.728003196, OFF, OFF, OFF, OFF
2020-10-26 22:57:49.611003198, IMAGING, OFF, OFF, OFF
2020-10-26 22:57:49.673003198, READOUT, OFF, OFF, OFF
2020-10-26 22:57:49.844003198, READOUT, WORK, OFF, OFF
2020-10-26 22:57:50.393003199, OFF, OFF, OFF, OFF
2020-10-26 22:57:51.495003200, IMAGING, OFF, OFF, OFF
2020-10-26 22:57:51.496003200, OFF, OFF, OFF, OFF
2020-10-26 22:57:53.379003202, IMAGING, OFF, OFF, OFF
2020-10-26 22:57:53.440003202, READOUT, OFF, OFF, OFF
2020-10-26 22:57:53.730003202, READOUT, WORK, OFF, OFF
2020-10-26 22:57:54.228003203, OFF, OFF, OFF, OFF
2020-10-26 22:57:55.262003204, IMAGING, OFF, OFF, OFF
2020-10-26 22:57:55.263003204, OFF, OFF, OFF, OFF
2020-10-26 22:57:57.145003206, IMAGING, OFF, OFF, OFF
2020-10-26 22:57:57.207003206, READOUT, OFF, OFF, OFF
2020-10-26 22:57:57.548003206, READOUT, WORK, OFF, OFF
2020-10-26 22:57:58.12003207, OFF, OFF, OFF, OFF
2020-10-26 22:57:59.28003208, IMAGING, OFF, OFF, OFF
2020-10-26 22:57:59.29003208, OFF, OFF, OFF, OFF
2020-10-26 22:58:1.3209, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:1.61003209, READOUT, OFF, OFF, OFF
2020-10-26 22:58:1.436003209, READOUT, WORK, OFF, OFF
2020-10-26 22:58:1.706003209, OFF, OFF, OFF, OFF
2020-10-26 22:58:2.883003210, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:2.884003210, OFF, OFF, OFF, OFF
2020-10-26 22:58:4.766003212, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:4.828003212, READOUT, OFF, OFF, OFF
2020-10-26 22:58:5.397003213, READOUT, WORK, OFF, OFF
2020-10-26 22:58:5.776003213, OFF, OFF, OFF, OFF
2020-10-26 22:58:6.648003214, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:6.649003214, OFF, OFF, OFF, OFF
2020-10-26 22:58:8.530003216, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:8.591003216, READOUT, OFF, OFF, OFF
2020-10-26 22:58:9.51003217, READOUT, WORK, OFF, OFF
2020-10-26 22:58:9.430003217, OFF, OFF, OFF, OFF
2020-10-26 22:58:10.412003218, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:10.413003218, OFF, OFF, OFF, OFF
2020-10-26 22:58:12.294003220, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:12.356003220, READOUT, OFF, OFF, OFF
2020-10-26 22:58:12.815003220, READOUT, WORK, OFF, OFF
2020-10-26 22:58:13.214003221, OFF, OFF, OFF, OFF
2020-10-26 22:58:14.176003222, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:14.177003222, OFF, OFF, OFF, OFF
2020-10-26 22:58:16.58003224, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:16.119003224, READOUT, OFF, OFF, OFF
2020-10-26 22:58:16.559003224, READOUT, WORK, OFF, OFF
2020-10-26 22:58:16.964003224, OFF, OFF, OFF, OFF
2020-10-26 22:58:17.940003225, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:17.941003225, OFF, OFF, OFF, OFF
2020-10-26 22:58:19.821003227, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:19.883003227, READOUT, OFF, OFF, OFF
2020-10-26 22:58:20.317003228, READOUT, WORK, OFF, OFF
2020-10-26 22:58:20.727003228, OFF, OFF, OFF, OFF
2020-10-26 22:58:21.702003229, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:21.703003229, OFF, OFF, OFF, OFF
2020-10-26 22:58:23.583003231, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:23.644003231, READOUT, OFF, OFF, OFF
2020-10-26 22:58:24.73003232, READOUT, WORK, OFF, OFF
2020-10-26 22:58:24.485003232, OFF, OFF, OFF, OFF
2020-10-26 22:58:25.464003233, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:25.465003233, OFF, OFF, OFF, OFF
2020-10-26 22:58:27.345003235, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:27.407003235, READOUT, OFF, OFF, OFF
2020-10-26 22:58:27.834003235, READOUT, WORK, OFF, OFF
2020-10-26 22:58:28.248003236, OFF, OFF, OFF, OFF
2020-10-26 22:58:29.226003237, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:29.227003237, OFF, OFF, OFF, OFF
2020-10-26 22:58:31.106003239, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:31.167003239, READOUT, OFF, OFF, OFF
2020-10-26 22:58:31.592003239, READOUT, WORK, OFF, OFF
2020-10-26 22:58:32.7003240, OFF, OFF, OFF, OFF
2020-10-26 22:58:32.986003240, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:32.987003240, OFF, OFF, OFF, OFF
2020-10-26 22:58:34.866003242, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:34.928003242, READOUT, OFF, OFF, OFF
2020-10-26 22:58:35.352003243, READOUT, WORK, OFF, OFF
2020-10-26 22:58:35.767003243, OFF, OFF, OFF, OFF
2020-10-26 22:58:36.746003244, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:36.747003244, OFF, OFF, OFF, OFF
2020-10-26 22:58:38.626003246, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:38.687003246, READOUT, OFF, OFF, OFF
2020-10-26 22:58:39.110003247, READOUT, WORK, OFF, OFF
2020-10-26 22:58:39.526003247, OFF, OFF, OFF, OFF
2020-10-26 22:58:40.506003248, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:40.507003248, OFF, OFF, OFF, OFF
2020-10-26 22:58:42.425003250, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:42.487003250, READOUT, OFF, OFF, OFF
2020-10-26 22:58:42.910003250, READOUT, WORK, OFF, OFF
2020-10-26 22:58:43.332003251, OFF, OFF, OFF, OFF
2020-10-26 22:58:44.304003252, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:44.305003252, OFF, OFF, OFF, OFF
2020-10-26 22:58:46.183003254, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:46.244003254, READOUT, OFF, OFF, OFF
2020-10-26 22:58:46.661003254, READOUT, WORK, OFF, OFF
2020-10-26 22:58:47.79003255, OFF, OFF, OFF, OFF
2020-10-26 22:58:48.62003256, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:48.63003256, OFF, OFF, OFF, OFF
2020-10-26 22:58:49.941003257, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:50.3003258, READOUT, OFF, OFF, OFF
2020-10-26 22:58:50.424003258, READOUT, WORK, OFF, OFF
2020-10-26 22:58:50.840003258, OFF, OFF, OFF, OFF
2020-10-26 22:58:51.820003259, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:51.821003259, OFF, OFF, OFF, OFF
2020-10-26 22:58:53.699003261, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:53.760003261, READOUT, OFF, OFF, OFF
2020-10-26 22:58:54.183003262, READOUT, WORK, OFF, OFF
2020-10-26 22:58:54.600003262, OFF, OFF, OFF, OFF
2020-10-26 22:58:55.577003263, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:55.578003263, OFF, OFF, OFF, OFF
2020-10-26 22:58:57.455003265, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:57.517003265, READOUT, OFF, OFF, OFF
2020-10-26 22:58:57.939003265, READOUT, WORK, OFF, OFF
2020-10-26 22:58:58.354003266, OFF, OFF, OFF, OFF
2020-10-26 22:58:59.333003267, IMAGING, OFF, OFF, OFF
2020-10-26 22:58:59.334003267, OFF, OFF, OFF, OFF
2020-10-26 22:59:1.171003268, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:1.232003268, READOUT, OFF, OFF, OFF
2020-10-26 22:59:1.656003268, READOUT, WORK, OFF, OFF
2020-10-26 22:59:1.843003268, OFF, OFF, OFF, OFF
2020-10-26 22:59:3.49003270, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:3.57003270, OFF, OFF, OFF, OFF
2020-10-26 22:59:4.927003271, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:4.982003271, READOUT, OFF, OFF, OFF
2020-10-26 22:59:5.633003272, READOUT, WORK, OFF, OFF
2020-10-26 22:59:5.978003272, OFF, OFF, OFF, OFF
2020-10-26 22:59:6.805003273, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:6.806003273, OFF, OFF, OFF, OFF
2020-10-26 22:59:8.682003275, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:8.743003275, READOUT, OFF, OFF, OFF
2020-10-26 22:59:9.237003276, READOUT, WORK, OFF, OFF
2020-10-26 22:59:9.590003276, OFF, OFF, OFF, OFF
2020-10-26 22:59:10.559003277, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:10.560003277, OFF, OFF, OFF, OFF
2020-10-26 22:59:12.436003279, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:12.498003279, READOUT, OFF, OFF, OFF
2020-10-26 22:59:12.984003279, READOUT, WORK, OFF, OFF
2020-10-26 22:59:13.366003280, OFF, OFF, OFF, OFF
2020-10-26 22:59:14.313003281, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:14.314003281, OFF, OFF, OFF, OFF
2020-10-26 22:59:16.190003283, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:16.252003283, READOUT, OFF, OFF, OFF
2020-10-26 22:59:16.709003283, READOUT, WORK, OFF, OFF
2020-10-26 22:59:17.101003284, OFF, OFF, OFF, OFF
2020-10-26 22:59:18.67003285, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:18.68003285, OFF, OFF, OFF, OFF
2020-10-26 22:59:19.943003286, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:20.4003287, READOUT, OFF, OFF, OFF
2020-10-26 22:59:20.451003287, READOUT, WORK, OFF, OFF
2020-10-26 22:59:20.853003287, OFF, OFF, OFF, OFF
2020-10-26 22:59:21.819003288, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:21.820003288, OFF, OFF, OFF, OFF
2020-10-26 22:59:23.695003290, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:23.757003290, READOUT, OFF, OFF, OFF
2020-10-26 22:59:24.194003291, READOUT, WORK, OFF, OFF
2020-10-26 22:59:24.600003291, OFF, OFF, OFF, OFF
2020-10-26 22:59:25.571003292, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:25.572003292, OFF, OFF, OFF, OFF
2020-10-26 22:59:27.447003294, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:27.508003294, READOUT, OFF, OFF, OFF
2020-10-26 22:59:27.941003294, READOUT, WORK, OFF, OFF
2020-10-26 22:59:28.350003295, OFF, OFF, OFF, OFF
2020-10-26 22:59:29.323003296, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:29.324003296, OFF, OFF, OFF, OFF
2020-10-26 22:59:31.199003298, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:31.261003298, READOUT, OFF, OFF, OFF
2020-10-26 22:59:31.690003298, READOUT, WORK, OFF, OFF
2020-10-26 22:59:32.101003299, OFF, OFF, OFF, OFF
2020-10-26 22:59:33.74003300, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:33.75003300, OFF, OFF, OFF, OFF
2020-10-26 22:59:34.949003301, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:35.10003302, READOUT, OFF, OFF, OFF
2020-10-26 22:59:35.438003302, READOUT, WORK, OFF, OFF
2020-10-26 22:59:35.850003302, OFF, OFF, OFF, OFF
2020-10-26 22:59:36.824003303, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:36.825003303, OFF, OFF, OFF, OFF
2020-10-26 22:59:38.699003305, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:38.761003305, READOUT, OFF, OFF, OFF
2020-10-26 22:59:39.188003306, READOUT, WORK, OFF, OFF
2020-10-26 22:59:39.599003306, OFF, OFF, OFF, OFF
2020-10-26 22:59:40.574003307, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:40.575003307, OFF, OFF, OFF, OFF
2020-10-26 22:59:42.487003309, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:42.548003309, READOUT, OFF, OFF, OFF
2020-10-26 22:59:42.976003309, READOUT, WORK, OFF, OFF
2020-10-26 22:59:43.395003310, OFF, OFF, OFF, OFF
2020-10-26 22:59:44.361003311, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:44.362003311, OFF, OFF, OFF, OFF
2020-10-26 22:59:46.235003313, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:46.297003313, READOUT, OFF, OFF, OFF
2020-10-26 22:59:46.717003313, READOUT, WORK, OFF, OFF
2020-10-26 22:59:47.130003314, OFF, OFF, OFF, OFF
2020-10-26 22:59:48.109003315, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:48.110003315, OFF, OFF, OFF, OFF
2020-10-26 22:59:49.983003316, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:50.44003317, READOUT, OFF, OFF, OFF
2020-10-26 22:59:50.470003317, READOUT, WORK, OFF, OFF
2020-10-26 22:59:50.884003317, OFF, OFF, OFF, OFF
2020-10-26 22:59:51.857003318, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:51.858003318, OFF, OFF, OFF, OFF
2020-10-26 22:59:53.731003320, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:53.793003320, READOUT, OFF, OFF, OFF
2020-10-26 22:59:54.218003321, READOUT, WORK, OFF, OFF
2020-10-26 22:59:54.631003321, OFF, OFF, OFF, OFF
2020-10-26 22:59:55.605003322, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:55.606003322, OFF, OFF, OFF, OFF
2020-10-26 22:59:57.478003324, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:57.539003324, READOUT, OFF, OFF, OFF
2020-10-26 22:59:57.964003324, READOUT, WORK, OFF, OFF
2020-10-26 22:59:58.377003325, OFF, OFF, OFF, OFF
2020-10-26 22:59:59.351003326, IMAGING, OFF, OFF, OFF
2020-10-26 22:59:59.352003326, OFF, OFF, OFF, OFF
2020-10-26 23:1:1.3327, IMAGING, OFF, OFF, OFF
2020-10-26 23:1:1.62003327, READOUT, OFF, OFF, OFF
2020-10-26 23:1:1.488003327, READOUT, WORK, OFF, OFF
2020-10-26 23:1:1.611003327, OFF, OFF, OFF, OFF
2020-10-26 23:1:2.868003328, IMAGING, OFF, OFF, OFF
2020-10-26 23:1:2.890003328, OFF, OFF, OFF, OFF
2020-10-26 23:1:4.736003330, IMAGING, OFF, OFF, OFF
2020-10-26 23:1:4.776003330, READOUT, OFF, OFF, OFF
2020-10-26 23:1:5.492003331, READOUT, WORK, OFF, OFF
2020-10-26 23:1:5.814003331, OFF, OFF, OFF, OFF
2020-10-26 23:1:6.604003332, IMAGING, OFF, OFF, OFF
