date_time, camera_state, computer_state, rx_state, tx_state
2020-10-26 22:41:39.972091340, IMAGING, OFF, OFF, OFF
2020-10-26 22:41:40.4091341, READOUT, OFF, OFF, OFF
2020-10-26 22:41:40.843091341, OFF, WORK, OFF, OFF
2020-10-26 22:41:41.889091342, IMAGING, WORK, OFF, OFF
2020-10-26 22:41:41.890091342, OFF, OFF, OFF, OFF
2020-10-26 22:41:43.806091344, IMAGING, OFF, OFF, OFF
2020-10-26 22:41:43.807091344, OFF, OFF, OFF, OFF
2020-10-26 22:41:45.765091346, IMAGING, OFF, OFF, OFF
2020-10-26 22:41:45.766091346, OFF, OFF, OFF, OFF
2020-10-26 22:41:47.682091348, IMAGING, OFF, OFF, OFF
2020-10-26 22:41:47.683091348, OFF, OFF, OFF, OFF
2020-10-26 22:41:49.599091350, IMAGING, OFF, OFF, OFF
2020-10-26 22:41:49.600091350, OFF, OFF, OFF, OFF
2020-10-26 22:41:51.517091352, IMAGING, OFF, OFF, OFF
2020-10-26 22:41:51.518091352, OFF, OFF, OFF, OFF
2020-10-26 22:41:53.435091354, IMAGING, OFF, OFF, OFF
2020-10-26 22:41:53.436091354, OFF, OFF, OFF, OFF
2020-10-26 22:41:55.353091356, IMAGING, OFF, OFF, OFF
2020-10-26 22:41:55.354091356, OFF, OFF, OFF, OFF
2020-10-26 22:41:57.271091358, IMAGING, OFF, OFF, OFF
2020-10-26 22:41:57.272091358, OFF, OFF, OFF, OFF
2020-10-26 22:41:59.189091360, IMAGING, OFF, OFF, OFF
2020-10-26 22:41:59.190091360, OFF, OFF, OFF, OFF
2020-10-26 22:42:1.65091361, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:1.66091361, OFF, OFF, OFF, OFF
2020-10-26 22:42:2.983091362, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:2.984091362, OFF, OFF, OFF, OFF
2020-10-26 22:42:4.901091364, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:4.902091364, OFF, OFF, OFF, OFF
2020-10-26 22:42:6.819091366, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:6.820091366, OFF, OFF, OFF, OFF
2020-10-26 22:42:8.737091368, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:8.738091368, OFF, OFF, OFF, OFF
2020-10-26 22:42:10.655091370, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:10.656091370, OFF, OFF, OFF, OFF
2020-10-26 22:42:12.573091372, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:12.574091372, OFF, OFF, OFF, OFF
2020-10-26 22:42:14.491091374, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:14.492091374, OFF, OFF, OFF, OFF
2020-10-26 22:42:16.409091376, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:16.410091376, OFF, OFF, OFF, OFF
2020-10-26 22:42:18.327091378, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:18.328091378, OFF, OFF, OFF, OFF
2020-10-26 22:42:20.246091380, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:20.247091380, OFF, OFF, OFF, OFF
2020-10-26 22:42:22.165091382, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:22.166091382, OFF, OFF, OFF, OFF
2020-10-26 22:42:24.84091384, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:24.85091384, OFF, OFF, OFF, OFF
2020-10-26 22:42:26.3091386, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:26.4091386, OFF, OFF, OFF, OFF
2020-10-26 22:42:27.922091387, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:27.923091387, OFF, OFF, OFF, OFF
2020-10-26 22:42:29.841091389, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:29.842091389, OFF, OFF, OFF, OFF
2020-10-26 22:42:31.760091391, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:31.761091391, OFF, OFF, OFF, OFF
2020-10-26 22:42:33.679091393, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:33.680091393, OFF, OFF, OFF, OFF
2020-10-26 22:42:35.598091395, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:35.599091395, OFF, OFF, OFF, OFF
2020-10-26 22:42:37.517091397, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:37.518091397, OFF, OFF, OFF, OFF
2020-10-26 22:42:39.436091399, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:39.437091399, OFF, OFF, OFF, OFF
2020-10-26 22:42:41.355091401, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:41.356091401, OFF, OFF, OFF, OFF
2020-10-26 22:42:43.274091403, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:43.275091403, OFF, OFF, OFF, OFF
2020-10-26 22:42:45.235091405, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:45.236091405, OFF, OFF, OFF, OFF
2020-10-26 22:42:47.154091407, IMAGING, OFF, OFF, OFF
2020-10-26 22:42:47.155091407, OFF, OFF, OFF, OFF
