date_time, gnd_id
2020-10-26 23:12:37.856637657, 22115
2020-10-26 23:16:51.895637907, 35140
2020-10-26 23:24:55.677638383, 38140
2020-10-26 23:37:55.309639150, 37122
2020-10-26 23:45:20.15639587, 30097
2020-10-26 23:51:17.161639938, 29082
2020-10-27 1:1:1.640453, 35140
2020-10-27 1:2:4.134640515, 38140
2020-10-27 1:14:46.782641265, 37122
2020-10-27 1:22:58.260641749, 30097
2020-10-27 2:40:39.930646273, 38140
2020-10-27 4:21:30.332652105, 38140
