date_time, altidute_km, x_km, y_km, z_km
2020-10-26 21:49:51.484127848, 553.1646122364682, -4924.807462966799, 786.5146146404606, 4798.735792932786
2020-10-26 21:49:53.346127850, 553.1778601695362, -4921.337665697571, 774.0249232822646, 4804.307673846931
2020-10-26 21:49:55.209127852, 553.1910914287225, -4917.845593782055, 761.5253386433075, 4809.8625479561415
2020-10-26 21:49:57.112127854, 553.2045818871716, -4914.257480820025, 748.7541426412577, 4815.5160120884275
2020-10-26 21:49:58.975127855, 553.2177641096914, -4910.7241820898735, 736.2482748876046, 4821.030377692057
2020-10-26 21:50:1.127857, 553.2320645654934, -4906.8605341133625, 722.6515055202082, 4827.001484939867
2020-10-26 21:50:2.863127858, 553.2451948548776, -4903.284736581175, 710.1393733169787, 4832.4739323642825
2020-10-26 21:50:4.726127860, 553.2582997907082, -4899.688598141691, 697.6243194260207, 4837.926259149539
2020-10-26 21:50:6.589127862, 553.2713790701873, -4896.072133879266, 685.1063957224628, 4843.358442828857
2020-10-26 21:50:8.452127864, 553.2844323912893, -4892.435358959726, 672.5856540856197, 4848.770461021931
2020-10-26 21:50:10.315127866, 553.2974594527495, -4888.778288632187, 660.0621464054082, 4854.162291432097
2020-10-26 21:50:12.178127868, 553.3104599540779, -4885.100938229006, 647.5359245821782, 4859.533911846407
2020-10-26 21:50:14.41127870, 553.3234335955626, -4881.4033231657195, 635.0070405265184, 4864.885300135709
2020-10-26 21:50:15.904127871, 553.3363800782595, -4877.685458942963, 622.4755461657514, 4870.216434251877
2020-10-26 21:50:17.767127873, 553.349299104043, -4873.947361138425, 609.9414934168033, 4875.527292239344
2020-10-26 21:50:19.631127875, 553.3621972876731, -4870.187022646408, 597.3982043306828, 4880.820686570245
2020-10-26 21:50:21.495127877, 553.3750673901895, -4866.406460301675, 584.852458144665, 4886.093739267641
2020-10-26 21:50:23.359127879, 553.3879091153674, -4862.605689960177, 572.304306900983, 4891.346428587753
2020-10-26 21:50:25.223127881, 553.40072216778, -4858.7847275608, 559.7538026508417, 4896.5787328712895
2020-10-26 21:50:27.87127883, 553.4135062528278, -4854.943589125321, 547.2009974542342, 4901.790630543524
2020-10-26 21:50:28.951127884, 553.4262610767191, -4851.082290760378, 534.6459433864075, 4906.98210011162
