date_time, gnd_id
2020-10-26 22:1:46.952811729, 37122
2020-10-26 22:4:58.505811918, 33111
2020-10-26 22:7:32.832812069, 29082
2020-10-26 23:11:52.103815806, 22115
2020-10-26 23:19:2.899816228, 35140
2020-10-26 23:26:17.492816656, 38140
2020-10-26 23:39:2.691817408, 37122
2020-10-26 23:47:11.223817889, 30097
2020-10-27 1:1:1.818646, 35140
2020-10-27 1:3:9.883818772, 38140
2020-10-27 1:16:3.458819533, 37122
2020-10-27 1:24:18.115820020, 30097
