date_time, gnd_id
2020-10-26 22:9:45.173267651, 29082
2020-10-26 23:11:51.544271256, 22115
2020-10-26 23:18:29.225271647, 35140
2020-10-26 23:25:58.618272089, 38140
2020-10-26 23:38:45.544272843, 37122
2020-10-26 23:46:46.517273316, 30097
2020-10-27 1:1:1.274097, 35140
2020-10-27 1:2:54.554274209, 38140
2020-10-27 1:15:43.71274965, 37122
2020-10-27 1:24:1.275454, 30097
