date_time, altidute_km, x_km, y_km, z_km
2020-10-26 22:45:39.87319302, 569.3492234092269, 3424.6836841120576, 2387.583628784835, -5536.154576260432
2020-10-26 22:45:41.9319304, 569.3486112796583, 3416.41826626607, 2399.606355345002, -5536.063106915925
2020-10-26 22:45:42.931319305, 569.3478648649755, 3408.137742282388, 2411.6184704600632, -5535.9470905895005
2020-10-26 22:45:44.894319307, 569.3469639253665, 3399.6650238026764, 2423.875818642941, -5535.803261925244
2020-10-26 22:45:46.816319309, 569.345946107448, 3391.354077391117, 2435.866322046688, -5535.637629684365
2020-10-26 22:45:48.738319311, 569.3447940395738, 3383.0281358928905, 2447.846053344519, -5535.447452348167
2020-10-26 22:45:50.660319313, 569.3435077372926, 3374.687236198373, 2459.8149594541474, -5535.232730759531
2020-10-26 22:45:52.582319315, 569.3420872180857, 3366.331415263968, 2471.7729873410326, -5534.993465869953
2020-10-26 22:45:54.504319317, 569.3405325013842, 3357.9607101119477, 2483.7200840186433, -5534.729658739564
2020-10-26 22:45:56.426319319, 569.3388436085569, 3349.5751578302697, 2495.6561965486917, -5534.441310537108
2020-10-26 22:45:58.348319321, 569.3370205629168, 3341.1747955724677, 2507.5812720413087, -5534.128422539945
2020-10-26 22:46:1.319323, 569.3342848899372, 3329.559622216676, 2524.0174237225865, -5533.6564076821505
2020-10-26 22:46:2.922319324, 569.3321426908765, 3321.1241647963734, 2535.91602070866, -5533.285125344996
2020-10-26 22:46:4.844319326, 569.3298664321527, 3312.674023450389, 2547.8034022675215, -5532.889308334015
2020-10-26 22:46:6.766319328, 569.3274561455846, 3304.209235621724, 2559.679515718171, -5532.468958402397
2020-10-26 22:46:8.688319330, 569.3249118649156, 3295.7298388137297, 2571.5443084353888, -5532.02407741172
2020-10-26 22:46:10.610319332, 569.3222336258269, 3287.2358705941515, 2583.3977278440357, -5531.55466733213
2020-10-26 22:46:12.532319334, 569.3194214659525, 3278.7273685951377, 2595.2397214190632, -5531.060730242344
2020-10-26 22:46:14.454319336, 569.3164754248579, 3270.204370513005, 2607.070236685808, -5530.542268329639
2020-10-26 22:46:16.375319338, 569.3133971812653, 3261.67135982565, 2618.883074911871, -5529.999572775638
2020-10-26 22:46:18.296319340, 569.3101852805463, 3253.1239436217224, 2630.6843421097806, -5529.432382606163
2020-10-26 22:46:20.217319342, 569.3068397680048, 3244.562159729923, 2642.473986039004, -5528.840700330093
2020-10-26 22:46:22.138319344, 569.3033606908723, 3235.9860460422833, 2654.251954510276, -5528.224528564589
2020-10-26 22:46:24.59319346, 569.2997480983016, 3227.3956405140098, 2666.0181953858123, -5527.583870035082
2020-10-26 22:46:25.980319347, 569.2960020413909, 3218.790981167887, 2677.7726565733196, -5526.918727575636
2020-10-26 22:46:27.901319349, 569.2921225731453, 3210.172106076147, 2689.5152860507283, -5526.229104127513
2020-10-26 22:46:29.822319351, 569.2881097485202, 3201.5390533870877, 2701.2460318298513, -5525.515002741257
2020-10-26 22:46:31.743319353, 569.2839636243767, 3192.8918613071914, 2712.964841980802, -5524.776426575297
2020-10-26 22:46:33.664319355, 569.2796842595205, 3184.2305681052085, 2724.671664626439, -5524.01337889628
2020-10-26 22:46:35.585319357, 569.275271714668, 3175.555212112178, 2736.366447942307, -5523.225863079056
2020-10-26 22:46:37.506319359, 569.27072605246, 3166.8658317211266, 2748.0491401570607, -5522.413882606652
2020-10-26 22:46:39.427319361, 569.2660473374722, 3158.162465387005, 2759.719689552561, -5521.577441070284
2020-10-26 22:46:41.348319363, 569.2612356361882, 3149.4451516264276, 2771.378044464192, -5520.716542169316
2020-10-26 22:46:43.269319365, 569.2562910170205, 3140.7139290175814, 2783.024153281024, -5519.831189711256
2020-10-26 22:46:45.232319367, 569.2511010550608, 3131.7774822275255, 2794.9121838247265, -5518.901222958692
2020-10-26 22:46:47.153319369, 569.245887910908, 3123.01825592802, 2806.533375263139, -5517.966440817706
2020-10-26 22:46:49.74319371, 569.2405420672577, 3114.2452377304867, 2818.1421649742706, -5517.0072172823875
2020-10-26 22:46:50.995319372, 569.2350636002368, 3105.458466463448, 2829.7385015595087, -5516.023556595526
2020-10-26 22:46:52.916319374, 569.2294525878755, 3096.6579810024605, 2841.3223336931073, -5515.01546310643
2020-10-26 22:46:54.837319376, 569.2237091101309, 3087.8438202972384, 2852.8936100863793, -5513.982941273969
2020-10-26 22:46:56.758319378, 569.2178332488675, 3079.0160233533734, 2864.4522795118514, -5512.925995664538
2020-10-26 22:46:58.679319380, 569.2118250878589, 3070.1746292365315, 2875.998290797706, -5511.844630952516
2020-10-26 22:47:1.319382, 569.2043895106154, 3059.4741538407543, 2889.9315098477446, -5510.5055305542
2020-10-26 22:47:2.921319383, 569.1980895082584, 3050.6028727910125, 2901.4493881228145, -5509.370260067142
