date_time, camera_state, computer_state, rx_state, tx_state
2020-10-26 21:57:49.716583770, IMAGING, OFF, OFF, OFF
2020-10-26 21:57:49.748583770, READOUT, OFF, OFF, OFF
2020-10-26 21:57:50.587583771, OFF, WORK, OFF, OFF
2020-10-26 21:57:51.590583772, IMAGING, WORK, OFF, OFF
2020-10-26 21:57:51.591583772, OFF, OFF, OFF, OFF
2020-10-26 21:57:53.464583774, IMAGING, OFF, OFF, OFF
2020-10-26 21:57:53.465583774, OFF, OFF, OFF, OFF
2020-10-26 21:57:55.379583776, IMAGING, OFF, OFF, OFF
2020-10-26 21:57:55.380583776, OFF, OFF, OFF, OFF
2020-10-26 21:57:57.253583778, IMAGING, OFF, OFF, OFF
2020-10-26 21:57:57.254583778, OFF, OFF, OFF, OFF
2020-10-26 21:57:59.127583780, IMAGING, OFF, OFF, OFF
2020-10-26 21:57:59.279583780, READOUT, OFF, OFF, OFF
2020-10-26 21:57:59.859583780, OFF, OFF, OFF, OFF
2020-10-26 21:58:1.583781, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:1.1583781, OFF, OFF, OFF, OFF
2020-10-26 21:58:2.874583782, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:2.936583782, READOUT, OFF, OFF, OFF
2020-10-26 21:58:3.195583783, READOUT, WORK, OFF, OFF
2020-10-26 21:58:3.549583783, OFF, OFF, OFF, OFF
2020-10-26 21:58:4.748583784, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:4.754583784, OFF, OFF, OFF, OFF
2020-10-26 21:58:6.622583786, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:6.678583786, READOUT, OFF, OFF, OFF
2020-10-26 21:58:7.163583787, READOUT, WORK, OFF, OFF
2020-10-26 21:58:7.584583787, OFF, OFF, OFF, OFF
2020-10-26 21:58:8.496583788, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:8.497583788, OFF, OFF, OFF, OFF
2020-10-26 21:58:10.370583790, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:10.432583790, READOUT, OFF, OFF, OFF
2020-10-26 21:58:10.850583790, READOUT, WORK, OFF, OFF
2020-10-26 21:58:11.256583791, OFF, OFF, OFF, OFF
2020-10-26 21:58:12.244583792, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:12.245583792, OFF, OFF, OFF, OFF
2020-10-26 21:58:14.118583794, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:14.179583794, READOUT, OFF, OFF, OFF
2020-10-26 21:58:14.612583794, READOUT, WORK, OFF, OFF
2020-10-26 21:58:15.24583795, OFF, OFF, OFF, OFF
2020-10-26 21:58:15.992583795, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:15.993583795, OFF, OFF, OFF, OFF
2020-10-26 21:58:17.866583797, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:17.928583797, READOUT, OFF, OFF, OFF
2020-10-26 21:58:18.355583798, READOUT, WORK, OFF, OFF
2020-10-26 21:58:18.765583798, OFF, OFF, OFF, OFF
2020-10-26 21:58:19.740583799, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:19.741583799, OFF, OFF, OFF, OFF
2020-10-26 21:58:21.614583801, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:21.675583801, READOUT, OFF, OFF, OFF
2020-10-26 21:58:22.104583802, READOUT, WORK, OFF, OFF
2020-10-26 21:58:22.516583802, OFF, OFF, OFF, OFF
2020-10-26 21:58:23.488583803, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:23.489583803, OFF, OFF, OFF, OFF
2020-10-26 21:58:25.362583805, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:25.424583805, READOUT, OFF, OFF, OFF
2020-10-26 21:58:25.850583805, READOUT, WORK, OFF, OFF
2020-10-26 21:58:26.262583806, OFF, OFF, OFF, OFF
2020-10-26 21:58:27.236583807, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:27.237583807, OFF, OFF, OFF, OFF
2020-10-26 21:58:29.110583809, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:29.171583809, READOUT, OFF, OFF, OFF
2020-10-26 21:58:29.598583809, READOUT, WORK, OFF, OFF
2020-10-26 21:58:30.10583810, OFF, OFF, OFF, OFF
2020-10-26 21:58:30.983583810, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:30.984583810, OFF, OFF, OFF, OFF
2020-10-26 21:58:32.856583812, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:32.918583812, READOUT, OFF, OFF, OFF
2020-10-26 21:58:33.345583813, READOUT, WORK, OFF, OFF
2020-10-26 21:58:33.756583813, OFF, OFF, OFF, OFF
2020-10-26 21:58:34.729583814, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:34.730583814, OFF, OFF, OFF, OFF
2020-10-26 21:58:36.602583816, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:36.663583816, READOUT, OFF, OFF, OFF
2020-10-26 21:58:37.91583817, READOUT, WORK, OFF, OFF
2020-10-26 21:58:37.503583817, OFF, OFF, OFF, OFF
2020-10-26 21:58:38.475583818, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:38.476583818, OFF, OFF, OFF, OFF
2020-10-26 21:58:40.348583820, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:40.410583820, READOUT, OFF, OFF, OFF
2020-10-26 21:58:40.837583820, READOUT, WORK, OFF, OFF
2020-10-26 21:58:41.248583821, OFF, OFF, OFF, OFF
2020-10-26 21:58:42.221583822, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:42.222583822, OFF, OFF, OFF, OFF
2020-10-26 21:58:44.94583824, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:44.155583824, READOUT, OFF, OFF, OFF
2020-10-26 21:58:44.583583824, READOUT, WORK, OFF, OFF
2020-10-26 21:58:44.995583824, OFF, OFF, OFF, OFF
2020-10-26 21:58:45.967583825, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:45.968583825, OFF, OFF, OFF, OFF
2020-10-26 21:58:47.840583827, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:47.902583827, READOUT, OFF, OFF, OFF
2020-10-26 21:58:48.329583828, READOUT, WORK, OFF, OFF
2020-10-26 21:58:48.740583828, OFF, OFF, OFF, OFF
2020-10-26 21:58:49.713583829, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:49.714583829, OFF, OFF, OFF, OFF
2020-10-26 21:58:51.586583831, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:51.647583831, READOUT, OFF, OFF, OFF
2020-10-26 21:58:52.74583832, READOUT, WORK, OFF, OFF
2020-10-26 21:58:52.486583832, OFF, OFF, OFF, OFF
2020-10-26 21:58:53.459583833, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:53.460583833, OFF, OFF, OFF, OFF
2020-10-26 21:58:55.374583835, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:55.436583835, READOUT, OFF, OFF, OFF
2020-10-26 21:58:55.863583835, READOUT, WORK, OFF, OFF
2020-10-26 21:58:56.281583836, OFF, OFF, OFF, OFF
2020-10-26 21:58:57.247583837, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:57.248583837, OFF, OFF, OFF, OFF
2020-10-26 21:58:59.120583839, IMAGING, OFF, OFF, OFF
2020-10-26 21:58:59.181583839, READOUT, OFF, OFF, OFF
2020-10-26 21:58:59.602583839, READOUT, WORK, OFF, OFF
2020-10-26 21:59:1.583840, IMAGING, WORK, OFF, OFF
2020-10-26 21:59:1.1583840, OFF, OFF, OFF, OFF
2020-10-26 21:59:2.873583841, IMAGING, OFF, OFF, OFF
2020-10-26 21:59:2.935583841, READOUT, OFF, OFF, OFF
2020-10-26 21:59:3.376583842, READOUT, WORK, OFF, OFF
2020-10-26 21:59:3.588583842, OFF, OFF, OFF, OFF
2020-10-26 21:59:4.746583843, IMAGING, OFF, OFF, OFF
2020-10-26 21:59:4.747583843, OFF, OFF, OFF, OFF
2020-10-26 21:59:6.619583845, IMAGING, OFF, OFF, OFF
2020-10-26 21:59:6.680583845, READOUT, OFF, OFF, OFF
2020-10-26 21:59:7.307583846, READOUT, WORK, OFF, OFF
2020-10-26 21:59:7.655583846, OFF, OFF, OFF, OFF
2020-10-26 21:59:8.492583847, IMAGING, OFF, OFF, OFF
2020-10-26 21:59:8.493583847, OFF, OFF, OFF, OFF
2020-10-26 21:59:10.365583849, IMAGING, OFF, OFF, OFF
2020-10-26 21:59:10.427583849, READOUT, OFF, OFF, OFF
2020-10-26 21:59:10.918583849, READOUT, WORK, OFF, OFF
2020-10-26 21:59:11.273583850, OFF, OFF, OFF, OFF
2020-10-26 21:59:12.238583851, IMAGING, OFF, OFF, OFF
2020-10-26 21:59:12.239583851, OFF, OFF, OFF, OFF
2020-10-26 21:59:14.111583853, IMAGING, OFF, OFF, OFF
2020-10-26 21:59:14.172583853, READOUT, OFF, OFF, OFF
2020-10-26 21:59:14.656583853, READOUT, WORK, OFF, OFF
